index,x,y,z,qx,qy,qz,w
1,1.67594695091,-2.1070432663,0.943231999874,-0.0160479638726,-0.0239398218691,-0.347744435072,-0.937146246433
2,-0.0547902919352,-1.87784779072,1.11452364922,-0.00378432078287,-0.0371915698051,-0.0414533168077,-0.998440921307
3,-1.45053648949,-1.73567461967,1.03416144848,-0.0389039292932,-0.000515182502568,0.462525725365,-0.885751783848
4,1.58043587208,-0.179605394602,1.09227716923,-0.00133367080707,-0.0339370556176,-0.719281792641,-0.693887710571
5,-0.0474657900631,0.127971172333,0.940494954586,-0.000218548433622,0.000211786507862,-0.000341249658959,-0.999999880791
6,-1.64255511761,-0.193989038467,0.990071296692,-0.00429170625284,0.00073428673204,0.681967496872,-0.731369554996
